timestamp	Ch12	Ch13	Ch23	mslp	tmpf	press_pct	temp_pct	temp_scaled	Ch12_pct	Ch13_pct	Ch23_pct	Ch12_m_avg	Ch13_m_avg	Ch23_m_avg	delta_Ch12	delta_Ch13	delta_Ch23	delta_pres
2020-09-15 13:00:00+00:00	8078	4034	8015	1021.0	70.0	0.25350200799748984	27.994836422768703	2.7994836422768703	1.1476934318525458	2.58538578052988	0.3222269668312049	-0.8285974338725587	-0.2204118308860341	-0.7813383911528606	0.011411573923767916	0.025525297816951887	0.0032170892828205584	1.2924895073999778
2020-09-15 14:00:00+00:00	8040	4014	7903	1021.3	69.1	0.3123424101545811	26.34918852590452	2.6349188525904523	0.6718810586895849	2.0767819838985964	-1.0796556807402355	-0.4550429830121641	0.28819196574524936	-1.014985499081434	0.006696339973421752	0.020555108659078405	-0.010855262555857328	1.5924895073999323
2020-09-15 15:00:00+00:00	7950	3913	7909	1021.8	69.1	0.4104097470830813	26.34918852590452	2.6349188525904523	-0.45504298301216417	-0.49166718908938534	-1.004554824620337	-0.17331197258672684	0.5043485793135448	-0.9857796105903622	-0.004560814551212717	-0.004928798486792619	-0.010096345241415486	2.0924895073999323
2020-09-15 16:00:00+00:00	7966	3978	7982	1021.8	69.1	0.4104097470830813	26.34918852590452	2.6349188525904523	-0.25470093115407544	1.161295149962286	-0.09082774182823738	0.014508701030231311	0.7925573974046055	-0.7312711537395948	-0.002550258458000719	0.01154603871671238	-0.0009086901521534756	2.0924895073999323
2020-09-15 17:00:00+00:00	7902	3930	7957	1021.5	70.0	0.35156934492599007	27.994836422768703	2.7994836422768703	-1.0560691385864303	-0.05935396195279436	-0.4037479756611482	-0.08357542852529128	0.788319032432678	-0.5706387670387006	-0.010616851228254289	-0.0005937158338981366	-0.004045652383297877	1.7924895073999778
2020-09-15 18:00:00+00:00	7984	3921	7908	1020.9	70.0	0.23388854061178535	27.994836422768703	2.7994836422768703	-0.029316122813725604	-0.2882256704368719	-1.0170716339736534	0.004074219162622542	0.8307026821519518	-0.5456051483320677	-0.00029320420829039614	-0.002886418404873438	-0.010222791470325161	1.192489507399955
2020-09-15 19:00:00+00:00	8008	3945	7985	1020.2	71.1	0.09659426891189839	30.00618385226934	3.000618385226934	0.2711969549734075	0.32209888552066823	-0.053277313768288086	-0.1420085269839005	0.45348819965041653	-0.60818919509865	0.0027082987954663395	0.003215812582769448	-0.0005329151117198447	0.4924895074000233
2020-09-15 20:00:00+00:00	7968	3977	8123	1019.3	72.0	-0.07992693755941987	31.651831749133525	3.1651831749133525	-0.22965817467181432	1.1358649601307218	1.6740423769893795	-0.29226506587746703	0.2966686956891041	-0.14923951881038078	-0.002299222935156073	0.011294624510485483	0.016601847290121194	-0.40751049260006766
2020-09-15 21:00:00+00:00	8046	3979	8013	1019.0	72.0	-0.1387673397165111	31.651831749133525	3.1651831749133525	0.7470093281363682	1.1867253397938502	0.29719334812457204	-0.09192301401937829	0.57640078383631	0.06771850998043741	0.007442330310143171	0.011797389729723523	0.0029675260172378494	-0.7075104926000222
2020-09-15 22:00:00+00:00	7819	3801	7946	1019.1	71.1	-0.1191538723308066	30.00618385226934	3.000618385226934	-2.0953435326002654	-3.339848450224573	-0.5414328785476289	-0.39869678092707667	-0.17378981619483325	-0.007382346139461177	-0.021176074075076302	-0.033968951707956316	-0.0054290393862884605	-0.6075104925999995
2020-09-15 23:00:00+00:00	7841	3929	7911	1019.1	71.1	-0.1191538723308066	30.00618385226934	3.000618385226934	-1.8198732112953937	-0.08478415178435854	-0.979521205913704	-0.5259974597119039	-0.17802818116676056	-0.10334455118155379	-0.018366365968668377	-0.0008482011387453068	-0.009843500739436288	-0.6075104925999995
2020-09-16 00:00:00+00:00	8009	3987	7859	1019.6	70.0	-0.02108653540230636	27.994836422768703	2.7994836422768703	0.28371833321453804	1.3901668584463636	-1.6303952922861586	-0.47382505037385997	0.10170390698044535	-0.20556516090030466	0.002833166124092044	0.013805926684150023	-0.016438324894657744	-0.10751049259999945
2020-09-16 01:00:00+00:00	7934	4028	8087	1019.9	70.0	0.037753866754784864	27.994836422768703	2.7994836422768703	-0.6553850348702529	2.432804641540495	1.223437240269988	-0.62825538201447	0.4534881996504165	0.0072205981060746716	-0.006575421125314789	0.02403683314124785	0.012160137334989447	0.19248950739995507
2020-09-16 02:00:00+00:00	7904	3831	7737	1019.7	70.0	-0.0014730680166018485	27.994836422768703	2.7994836422768703	-1.0310263821041694	-2.5769427552776474	-3.1574460333907637	-0.7618167499198626	-0.1653130862509784	-0.7980274702906159	-0.010363782771886567	-0.026107275996556083	-0.03208368121137823	-0.007510492599976715
2020-09-16 03:00:00+00:00	7729	3850	7809	1019.7	70.0	-0.0014730680166018485	27.994836422768703	2.7994836422768703	-3.2222675743020144	-2.0937691484779286	-2.2562357599519802	-1.4233629003262596	-0.7120621676296083	-1.2235989883033744	-0.03275325509271932	-0.021159993415375212	-0.02282078209815767	-0.007510492599976715
